Fecha_orig,Dia,Mes,Year,COP_125_Kg
ma.-28-ene-20,28-ene-20,01,2020,849
mi.-29-ene-20,29-ene-20,01,2020,830
ju.-30-ene-20,30-ene-20,01,2020,835
vi.-31-ene-20,31-ene-20,01,2020,850
sá.-01-feb-20,01-feb-20,02,2020,850
do.-02-feb-20,02-feb-20,02,2020,850
lu.-03-feb-20,03-feb-20,02,2020,820
ma.-04-feb-20,04-feb-20,02,2020,815
mi.-05-feb-20,05-feb-20,02,2020,813
ju.-06-feb-20,06-feb-20,02,2020,825
vi.-07-feb-20,07-feb-20,02,2020,845
sá.-08-feb-20,08-feb-20,02,2020,845
do.-09-feb-20,09-feb-20,02,2020,845
lu.-10-feb-20,10-feb-20,02,2020,865
ma.-11-feb-20,11-feb-20,02,2020,870
mi.-12-feb-20,12-feb-20,02,2020,863
ju.-13-feb-20,13-feb-20,02,2020,890
vi.-14-feb-20,14-feb-20,02,2020,942
sá.-15-feb-20,15-feb-20,02,2020,942
do.-16-feb-20,16-feb-20,02,2020,942
lu.-17-feb-20,17-feb-20,02,2020,942
ma.-18-feb-20,18-feb-20,02,2020,930
mi.-19-feb-20,19-feb-20,02,2020,930
ju.-20-feb-20,20-feb-20,02,2020,907
vi.-21-feb-20,21-feb-20,02,2020,965
sá.-22-feb-20,22-feb-20,02,2020,965
do.-23-feb-20,23-feb-20,02,2020,965
lu.-24-feb-20,24-feb-20,02,2020,955
ma.-25-feb-20,25-feb-20,02,2020,968
mi.-26-feb-20,26-feb-20,02,2020,990
ju.-27-feb-20,27-feb-20,02,2020,997
vi.-28-feb-20,28-feb-20,02,2020,1014
sá.-29-feb-20,29-feb-20,02,2020,1014
do.-01-mar-20,01-mar-20,03,2020,1014
lu.-02-mar-20,02-mar-20,03,2020,1020
ma.-03-mar-20,03-mar-20,03,2020,1065
mi.-04-mar-20,04-mar-20,03,2020,1043
ju.-05-mar-20,05-mar-20,03,2020,1010
vi.-06-mar-20,06-mar-20,03,2020,995
sá.-07-mar-20,07-mar-20,03,2020,995
do.-08-mar-20,08-mar-20,03,2020,995
lu.-09-mar-20,09-mar-20,03,2020,1075
ma.-10-mar-20,10-mar-20,03,2020,1100
mi.-11-mar-20,11-mar-20,03,2020,1120
ju.-12-mar-20,12-mar-20,03,2020,1145
vi.-13-mar-20,13-mar-20,03,2020,1130
sá.-14-mar-20,14-mar-20,03,2020,1130
do.-15-mar-20,15-mar-20,03,2020,1130
lu.-16-mar-20,16-mar-20,03,2020,1120
ma.-17-mar-20,17-mar-20,03,2020,1085
mi.-18-mar-20,18-mar-20,03,2020,1177
ju.-19-mar-20,19-mar-20,03,2020,1200
vi.-20-mar-20,20-mar-20,03,2020,1250
sá.-21-mar-20,21-mar-20,03,2020,1250
do.-22-mar-20,22-mar-20,03,2020,1250
lu.-23-mar-20,23-mar-20,03,2020,1260
ma.-24-mar-20,24-mar-20,03,2020,1300
mi.-25-mar-20,25-mar-20,03,2020,1315
ju.-26-mar-20,26-mar-20,03,2020,1245
vi.-27-mar-20,27-mar-20,03,2020,1186
sá.-28-mar-20,28-mar-20,03,2020,1186
do.-29-mar-20,29-mar-20,03,2020,1186
lu.-30-mar-20,30-mar-20,03,2020,1230
ma.-31-mar-20,31-mar-20,03,2020,1232
mi.-01-abr-20,01-abr-20,04,2020,1210
ju.-02-abr-20,02-abr-20,04,2020,1223
vi.-03-abr-20,03-abr-20,04,2020,1195
sá.-04-abr-20,04-abr-20,04,2020,1195
do.-05-abr-20,05-abr-20,04,2020,1195
lu.-06-abr-20,06-abr-20,04,2020,1200
ma.-07-abr-20,07-abr-20,04,2020,1203
mi.-08-abr-20,08-abr-20,04,2020,1200
ju.-09-abr-20,09-abr-20,04,2020,1190
vi.-10-abr-20,10-abr-20,04,2020,1190
sá.-11-abr-20,11-abr-20,04,2020,1190
do.-12-abr-20,12-abr-20,04,2020,1190
lu.-13-abr-20,13-abr-20,04,2020,1192
ma.-14-abr-20,14-abr-20,04,2020,1165
mi.-15-abr-20,15-abr-20,04,2020,1210
ju.-16-abr-20,16-abr-20,04,2020,1215
vi.-17-abr-20,17-abr-20,04,2020,1180
sá.-18-abr-20,18-abr-20,04,2020,1180
do.-19-abr-20,19-abr-20,04,2020,1180
lu.-20-abr-20,20-abr-20,04,2020,1185
ma.-21-abr-20,21-abr-20,04,2020,1172
mi.-22-abr-20,22-abr-20,04,2020,1171
ju.-23-abr-20,23-abr-20,04,2020,1172
vi.-24-abr-20,24-abr-20,04,2020,1132
sá.-25-abr-20,25-abr-20,04,2020,1132
do.-26-abr-20,26-abr-20,04,2020,1132
lu.-27-abr-20,27-abr-20,04,2020,1133
ma.-28-abr-20,28-abr-20,04,2020,1140
mi.-29-abr-20,29-abr-20,04,2020,1090
ju.-30-abr-20,30-abr-20,04,2020,1105
vi.-01-may-20,01-may-20,05,2020,1102
sá.-02-may-20,02-may-20,05,2020,1102
do.-03-may-20,03-may-20,05,2020,1102
lu.-04-may-20,04-may-20,05,2020,1118
ma.-05-may-20,05-may-20,05,2020,1130
mi.-06-may-20,06-may-20,05,2020,1139
ju.-07-may-20,07-may-20,05,2020,1115
vi.-08-may-20,08-may-20,05,2020,1127
sá.-09-may-20,09-may-20,05,2020,1127
do.-10-may-20,10-may-20,05,2020,1127
lu.-11-may-20,11-may-20,05,2020,1121
ma.-12-may-20,12-may-20,05,2020,1090
mi.-13-may-20,13-may-20,05,2020,1080
ju.-14-may-20,14-may-20,05,2020,1101
vi.-15-may-20,15-may-20,05,2020,1094
sá.-16-may-20,16-may-20,05,2020,1094
do.-17-may-20,17-may-20,05,2020,1094
lu.-18-may-20,18-may-20,05,2020,1084
ma.-19-may-20,19-may-20,05,2020,1074
mi.-20-may-20,20-may-20,05,2020,1056
ju.-21-may-20,21-may-20,05,2020,1038
vi.-22-may-20,22-may-20,05,2020,1030
sá.-23-may-20,23-may-20,05,2020,1030
do.-24-may-20,24-may-20,05,2020,1030
lu.-25-may-20,25-may-20,05,2020,1030
ma.-26-may-20,26-may-20,05,2020,1029
mi.-27-may-20,27-may-20,05,2020,1010
ju.-28-may-20,28-may-20,05,2020,975
vi.-29-may-20,29-may-20,05,2020,962
sá.-30-may-20,30-may-20,05,2020,962
do.-31-may-20,31-may-20,05,2020,962
lu.-01-jun-20,01-jun-20,06,2020,975
ma.-02-jun-20,02-jun-20,06,2020,951
mi.-03-jun-20,03-jun-20,06,2020,950
ju.-04-jun-20,04-jun-20,06,2020,939
vi.-05-jun-20,05-jun-20,06,2020,940
sá.-06-jun-20,06-jun-20,06,2020,940
do.-07-jun-20,07-jun-20,06,2020,940
lu.-08-jun-20,08-jun-20,06,2020,950
ma.-09-jun-20,09-jun-20,06,2020,955
mi.-10-jun-20,10-jun-20,06,2020,950
ju.-11-jun-20,11-jun-20,06,2020,971
vi.-12-jun-20,12-jun-20,06,2020,968
sá.-13-jun-20,13-jun-20,06,2020,968
do.-14-jun-20,14-jun-20,06,2020,968
lu.-15-jun-20,15-jun-20,06,2020,960
ma.-16-jun-20,16-jun-20,06,2020,952
mi.-17-jun-20,17-jun-20,06,2020,974
ju.-18-jun-20,18-jun-20,06,2020,966
vi.-19-jun-20,19-jun-20,06,2020,960
sá.-20-jun-20,20-jun-20,06,2020,960
do.-21-jun-20,21-jun-20,06,2020,960
lu.-22-jun-20,22-jun-20,06,2020,976
ma.-23-jun-20,23-jun-20,06,2020,968
mi.-24-jun-20,24-jun-20,06,2020,972
ju.-25-jun-20,25-jun-20,06,2020,958
vi.-26-jun-20,26-jun-20,06,2020,970
sá.-27-jun-20,27-jun-20,06,2020,970
do.-28-jun-20,28-jun-20,06,2020,970
lu.-29-jun-20,29-jun-20,06,2020,997
ma.-30-jun-20,30-jun-20,06,2020,1006
mi.-01-jul-20,01-jul-20,07,2020,1020
ju.-02-jul-20,02-jul-20,07,2020,994
vi.-03-jul-20,03-jul-20,07,2020,995
sá.-04-jul-20,04-jul-20,07,2020,995
do.-05-jul-20,05-jul-20,07,2020,995
lu.-06-jul-20,06-jul-20,07,2020,954
ma.-07-jul-20,07-jul-20,07,2020,967
mi.-08-jul-20,08-jul-20,07,2020,969
ju.-09-jul-20,09-jul-20,07,2020,955
vi.-10-jul-20,10-jul-20,07,2020,942
sá.-11-jul-20,11-jul-20,07,2020,942
do.-12-jul-20,12-jul-20,07,2020,942
lu.-13-jul-20,13-jul-20,07,2020,954
ma.-14-jul-20,14-jul-20,07,2020,950
mi.-15-jul-20,15-jul-20,07,2020,945
ju.-16-jul-20,16-jul-20,07,2020,958
vi.-17-jul-20,17-jul-20,07,2020,990
sá.-18-jul-20,18-jul-20,07,2020,990
do.-19-jul-20,19-jul-20,07,2020,990
lu.-20-jul-20,20-jul-20,07,2020,970
ma.-21-jul-20,21-jul-20,07,2020,977
mi.-22-jul-20,22-jul-20,07,2020,1030
ju.-23-jul-20,23-jul-20,07,2020,1033
vi.-24-jul-20,24-jul-20,07,2020,1047
sá.-25-jul-20,25-jul-20,07,2020,1047
do.-26-jul-20,26-jul-20,07,2020,1047
lu.-27-jul-20,27-jul-20,07,2020,1057
ma.-28-jul-20,28-jul-20,07,2020,1065
mi.-29-jul-20,29-jul-20,07,2020,1075
ju.-30-jul-20,30-jul-20,07,2020,1110
vi.-31-jul-20,31-jul-20,07,2020,1140
sá.-01-ago-20,01-ago-20,08,2020,1140
do.-02-ago-20,02-ago-20,08,2020,1140
lu.-03-ago-20,03-ago-20,08,2020,1143
ma.-04-ago-20,04-ago-20,08,2020,1170
mi.-05-ago-20,05-ago-20,08,2020,1168
ju.-06-ago-20,06-ago-20,08,2020,1123
vi.-07-ago-20,07-ago-20,08,2020,1115
sá.-08-ago-20,08-ago-20,08,2020,1115
do.-09-ago-20,09-ago-20,08,2020,1115
lu.-10-ago-20,10-ago-20,08,2020,1105
ma.-11-ago-20,11-ago-20,08,2020,1082
mi.-12-ago-20,12-ago-20,08,2020,1091
ju.-13-ago-20,13-ago-20,08,2020,1125
vi.-14-ago-20,14-ago-20,08,2020,1120
sá.-15-ago-20,15-ago-20,08,2020,1120
do.-16-ago-20,16-ago-20,08,2020,1120
lu.-17-ago-20,17-ago-20,08,2020,1128
ma.-18-ago-20,18-ago-20,08,2020,1153
mi.-19-ago-20,19-ago-20,08,2020,1130
ju.-20-ago-20,20-ago-20,08,2020,1141
vi.-21-ago-20,21-ago-20,08,2020,1158
sá.-22-ago-20,22-ago-20,08,2020,1158
do.-23-ago-20,23-ago-20,08,2020,1158
lu.-24-ago-20,24-ago-20,08,2020,1167
ma.-25-ago-20,25-ago-20,08,2020,1192
mi.-26-ago-20,26-ago-20,08,2020,1176
ju.-27-ago-20,27-ago-20,08,2020,1170
vi.-28-ago-20,28-ago-20,08,2020,1180
sá.-29-ago-20,29-ago-20,08,2020,1180
do.-30-ago-20,30-ago-20,08,2020,1180
lu.-31-ago-20,31-ago-20,08,2020,1200
ma.-01-sep-20,01-sep-20,09,2020,1197
mi.-02-sep-20,02-sep-20,09,2020,1188
ju.-03-sep-20,03-sep-20,09,2020,1198
vi.-04-sep-20,04-sep-20,09,2020,1225
sá.-05-sep-20,05-sep-20,09,2020,1225
do.-06-sep-20,06-sep-20,09,2020,1225
lu.-07-sep-20,07-sep-20,09,2020,1225
ma.-08-sep-20,08-sep-20,09,2020,1217
mi.-09-sep-20,09-sep-20,09,2020,1184
ju.-10-sep-20,10-sep-20,09,2020,1204
vi.-11-sep-20,11-sep-20,09,2020,1208
sá.-12-sep-20,12-sep-20,09,2020,1208
do.-13-sep-20,13-sep-20,09,2020,1208
lu.-14-sep-20,14-sep-20,09,2020,1132
ma.-15-sep-20,15-sep-20,09,2020,1125
mi.-16-sep-20,16-sep-20,09,2020,1105
ju.-17-sep-20,17-sep-20,09,2020,1100
vi.-18-sep-20,18-sep-20,09,2020,1070
sá.-19-sep-20,19-sep-20,09,2020,1070
do.-20-sep-20,20-sep-20,09,2020,1070
lu.-21-sep-20,21-sep-20,09,2020,1075
ma.-22-sep-20,22-sep-20,09,2020,1075
mi.-23-sep-20,23-sep-20,09,2020,1083
ju.-24-sep-20,24-sep-20,09,2020,1078
vi.-25-sep-20,25-sep-20,09,2020,1115
sá.-26-sep-20,26-sep-20,09,2020,1115
do.-27-sep-20,27-sep-20,09,2020,1115
lu.-28-sep-20,28-sep-20,09,2020,1080
ma.-29-sep-20,29-sep-20,09,2020,1083
mi.-30-sep-20,30-sep-20,09,2020,1077
ju.-01-oct-20,01-oct-20,10,2020,1051
vi.-02-oct-20,02-oct-20,10,2020,1074
sá.-03-oct-20,03-oct-20,10,2020,1074
do.-04-oct-20,04-oct-20,10,2020,1074
lu.-05-oct-20,05-oct-20,10,2020,1048
ma.-06-oct-20,06-oct-20,10,2020,1053
mi.-07-oct-20,07-oct-20,10,2020,1071
ju.-08-oct-20,08-oct-20,10,2020,1075
vi.-09-oct-20,09-oct-20,10,2020,1082
sá.-10-oct-20,10-oct-20,10,2020,1082
do.-11-oct-20,11-oct-20,10,2020,1082
lu.-12-oct-20,12-oct-20,10,2020,1064
ma.-13-oct-20,13-oct-20,10,2020,1080
mi.-14-oct-20,14-oct-20,10,2020,1070
ju.-15-oct-20,15-oct-20,10,2020,1073
vi.-16-oct-20,16-oct-20,10,2020,1055
sá.-17-oct-20,17-oct-20,10,2020,1055
do.-18-oct-20,18-oct-20,10,2020,1055
lu.-19-oct-20,19-oct-20,10,2020,1046
ma.-20-oct-20,20-oct-20,10,2020,1032
mi.-21-oct-20,21-oct-20,10,2020,1010
ju.-22-oct-20,22-oct-20,10,2020,1033
vi.-23-oct-20,23-oct-20,10,2020,1025
sá.-24-oct-20,24-oct-20,10,2020,1025
do.-25-oct-20,25-oct-20,10,2020,1025
lu.-26-oct-20,26-oct-20,10,2020,1039
ma.-27-oct-20,27-oct-20,10,2020,1039
mi.-28-oct-20,28-oct-20,10,2020,1030
ju.-29-oct-20,29-oct-20,10,2020,1035
vi.-30-oct-20,30-oct-20,10,2020,1035
sá.-31-oct-20,31-oct-20,10,2020,1035
do.-01-nov-20,01-nov-20,11,2020,1035
lu.-02-nov-20,02-nov-20,11,2020,1023
ma.-03-nov-20,03-nov-20,11,2020,1013
mi.-04-nov-20,04-nov-20,11,2020,1010
ju.-05-nov-20,05-nov-20,11,2020,1015
vi.-06-nov-20,06-nov-20,11,2020,1015
sá.-07-nov-20,07-nov-20,11,2020,1015
do.-08-nov-20,08-nov-20,11,2020,1015
lu.-09-nov-20,09-nov-20,11,2020,997
ma.-10-nov-20,10-nov-20,11,2020,996
mi.-11-nov-20,11-nov-20,11,2020,1012
ju.-12-nov-20,12-nov-20,11,2020,1025
vi.-13-nov-20,13-nov-20,11,2020,1020
sá.-14-nov-20,14-nov-20,11,2020,1020
do.-15-nov-20,15-nov-20,11,2020,1020
lu.-16-nov-20,16-nov-20,11,2020,1069
ma.-17-nov-20,17-nov-20,11,2020,1075
mi.-18-nov-20,18-nov-20,11,2020,1100
ju.-19-nov-20,19-nov-20,11,2020,1105
vi.-20-nov-20,20-nov-20,11,2020,1058
sá.-21-nov-20,21-nov-20,11,2020,1058
do.-22-nov-20,22-nov-20,11,2020,1058
lu.-23-nov-20,23-nov-20,11,2020,1054
ma.-24-nov-20,24-nov-20,11,2020,1045
mi.-25-nov-20,25-nov-20,11,2020,1049
ju.-26-nov-20,26-nov-20,11,2020,1049
vi.-27-nov-20,27-nov-20,11,2020,1100
sá.-28-nov-20,28-nov-20,11,2020,1100
do.-29-nov-20,29-nov-20,11,2020,1100
lu.-30-nov-20,30-nov-20,11,2020,1090
ma.-01-dic-20,01-dic-20,12,2020,1040
mi.-02-dic-20,02-dic-20,12,2020,1037
ju.-03-dic-20,03-dic-20,12,2020,1027
vi.-04-dic-20,04-dic-20,12,2020,1010
sá.-05-dic-20,05-dic-20,12,2020,1010
do.-06-dic-20,06-dic-20,12,2020,1010
lu.-07-dic-20,07-dic-20,12,2020,1029
ma.-08-dic-20,08-dic-20,12,2020,1030
mi.-09-dic-20,09-dic-20,12,2020,1010
ju.-10-dic-20,10-dic-20,12,2020,1022
vi.-11-dic-20,11-dic-20,12,2020,1030
sá.-12-dic-20,12-dic-20,12,2020,1030
do.-13-dic-20,13-dic-20,12,2020,1030
lu.-14-dic-20,14-dic-20,12,2020,1060
ma.-15-dic-20,15-dic-20,12,2020,1047
mi.-16-dic-20,16-dic-20,12,2020,1061
ju.-17-dic-20,17-dic-20,12,2020,1059
vi.-18-dic-20,18-dic-20,12,2020,1052
sá.-19-dic-20,19-dic-20,12,2020,1052
do.-20-dic-20,20-dic-20,12,2020,1052
lu.-21-dic-20,21-dic-20,12,2020,1048
ma.-22-dic-20,22-dic-20,12,2020,1058
mi.-23-dic-20,23-dic-20,12,2020,1071
ju.-24-dic-20,24-dic-20,12,2020,1086
vi.-25-dic-20,25-dic-20,12,2020,1086
sá.-26-dic-20,26-dic-20,12,2020,1086
do.-27-dic-20,27-dic-20,12,2020,1086
lu.-28-dic-20,28-dic-20,12,2020,1063
ma.-29-dic-20,29-dic-20,12,2020,1070
mi.-30-dic-20,30-dic-20,12,2020,1053
ju.-31-dic-20,31-dic-20,12,2020,1073
vi.-01-ene-21,01-ene-21,01,2021,1073
sá.-02-ene-21,02-ene-21,01,2021,1073
do.-03-ene-21,03-ene-21,01,2021,1073
lu.-04-ene-21,04-ene-21,01,2021,1066
ma.-05-ene-21,05-ene-21,01,2021,1058
mi.-06-ene-21,06-ene-21,01,2021,1020
ju.-07-ene-21,07-ene-21,01,2021,1043
vi.-08-ene-21,08-ene-21,01,2021,1055
sá.-09-ene-21,09-ene-21,01,2021,1055
do.-10-ene-21,10-ene-21,01,2021,1055
lu.-11-ene-21,11-ene-21,01,2021,1039
ma.-12-ene-21,12-ene-21,01,2021,1042
mi.-13-ene-21,13-ene-21,01,2021,1070
ju.-14-ene-21,14-ene-21,01,2021,1075
vi.-15-ene-21,15-ene-21,01,2021,1085
sá.-16-ene-21,16-ene-21,01,2021,1085
do.-17-ene-21,17-ene-21,01,2021,1085
lu.-18-ene-21,18-ene-21,01,2021,1085
ma.-19-ene-21,19-ene-21,01,2021,1088
mi.-20-ene-21,20-ene-21,01,2021,1067
ju.-21-ene-21,21-ene-21,01,2021,1080
vi.-22-ene-21,22-ene-21,01,2021,1078
sá.-23-ene-21,23-ene-21,01,2021,1078
do.-24-ene-21,24-ene-21,01,2021,1078
lu.-25-ene-21,25-ene-21,01,2021,1092
ma.-26-ene-21,26-ene-21,01,2021,1110
mi.-27-ene-21,27-ene-21,01,2021,1115
ju.-28-ene-21,28-ene-21,01,2021,1091
vi.-29-ene-21,29-ene-21,01,2021,1085
sá.-30-ene-21,30-ene-21,01,2021,1085
do.-31-ene-21,31-ene-21,01,2021,1085
lu.-01-feb-21,01-feb-21,02,2021,1104
ma.-02-feb-21,02-feb-21,02,2021,1076
mi.-03-feb-21,03-feb-21,02,2021,1082
ju.-04-feb-21,04-feb-21,02,2021,1090
vi.-05-feb-21,05-feb-21,02,2021,1095
sá.-06-feb-21,06-feb-21,02,2021,1095
do.-07-feb-21,07-feb-21,02,2021,1095
lu.-08-feb-21,08-feb-21,02,2021,1098
ma.-09-feb-21,09-feb-21,02,2021,1091
mi.-10-feb-21,10-feb-21,02,2021,1072
ju.-11-feb-21,11-feb-21,02,2021,1062
vi.-12-feb-21,12-feb-21,02,2021,1053
sá.-13-feb-21,13-feb-21,02,2021,1053
do.-14-feb-21,14-feb-21,02,2021,1053
lu.-15-feb-21,15-feb-21,02,2021,1053
ma.-16-feb-21,16-feb-21,02,2021,1088
mi.-17-feb-21,17-feb-21,02,2021,1096
ju.-18-feb-21,18-feb-21,02,2021,1120
vi.-19-feb-21,19-feb-21,02,2021,1128
sá.-20-feb-21,20-feb-21,02,2021,1128
do.-21-feb-21,21-feb-21,02,2021,1128
lu.-22-feb-21,22-feb-21,02,2021,1180
ma.-23-feb-21,23-feb-21,02,2021,1205
mi.-24-feb-21,24-feb-21,02,2021,1188
ju.-25-feb-21,25-feb-21,02,2021,1225
vi.-26-feb-21,26-feb-21,02,2021,1218
sá.-27-feb-21,27-feb-21,02,2021,1218
do.-28-feb-21,28-feb-21,02,2021,1218
lu.-01-mar-21,01-mar-21,03,2021,1195
ma.-02-mar-21,02-mar-21,03,2021,1190
mi.-03-mar-21,03-mar-21,03,2021,1191
ju.-04-mar-21,04-mar-21,03,2021,1175
vi.-05-mar-21,05-mar-21,03,2021,1147
sá.-06-mar-21,06-mar-21,03,2021,1147
do.-07-mar-21,07-mar-21,03,2021,1147
lu.-08-mar-21,08-mar-21,03,2021,1140
ma.-09-mar-21,09-mar-21,03,2021,1145
mi.-10-mar-21,10-mar-21,03,2021,1137
ju.-11-mar-21,11-mar-21,03,2021,1150
vi.-12-mar-21,12-mar-21,03,2021,1160
sá.-13-mar-21,13-mar-21,03,2021,1160
do.-14-mar-21,14-mar-21,03,2021,1160
lu.-15-mar-21,15-mar-21,03,2021,1150
ma.-16-mar-21,16-mar-21,03,2021,1168
mi.-17-mar-21,17-mar-21,03,2021,1167
ju.-18-mar-21,18-mar-21,03,2021,1134
vi.-19-mar-21,19-mar-21,03,2021,1132
sá.-20-mar-21,20-mar-21,03,2021,1132
do.-21-mar-21,21-mar-21,03,2021,1132
lu.-22-mar-21,22-mar-21,03,2021,1140
ma.-23-mar-21,23-mar-21,03,2021,1142
mi.-24-mar-21,24-mar-21,03,2021,1143
ju.-25-mar-21,25-mar-21,03,2021,1153
vi.-26-mar-21,26-mar-21,03,2021,1178
sá.-27-mar-21,27-mar-21,03,2021,1178
do.-28-mar-21,28-mar-21,03,2021,1178
lu.-29-mar-21,29-mar-21,03,2021,1178
ma.-30-mar-21,30-mar-21,03,2021,1150
mi.-31-mar-21,31-mar-21,03,2021,1138
ju.-01-abr-21,01-abr-21,04,2021,1126
vi.-02-abr-21,02-abr-21,04,2021,1126
sá.-03-abr-21,03-abr-21,04,2021,1126
do.-04-abr-21,04-abr-21,04,2021,1126
lu.-05-abr-21,05-abr-21,04,2021,1136
ma.-06-abr-21,06-abr-21,04,2021,1160
mi.-07-abr-21,07-abr-21,04,2021,1168
ju.-08-abr-21,08-abr-21,04,2021,1169
vi.-09-abr-21,09-abr-21,04,2021,1175
sá.-10-abr-21,10-abr-21,04,2021,1175
do.-11-abr-21,11-abr-21,04,2021,1175
lu.-12-abr-21,12-abr-21,04,2021,1185
ma.-13-abr-21,13-abr-21,04,2021,1200
mi.-14-abr-21,14-abr-21,04,2021,1215
ju.-15-abr-21,15-abr-21,04,2021,1205
vi.-16-abr-21,16-abr-21,04,2021,1178
sá.-17-abr-21,17-abr-21,04,2021,1178
do.-18-abr-21,18-abr-21,04,2021,1178
lu.-19-abr-21,19-abr-21,04,2021,1192
ma.-20-abr-21,20-abr-21,04,2021,1220
mi.-21-abr-21,21-abr-21,04,2021,1209
ju.-22-abr-21,22-abr-21,04,2021,1233
vi.-23-abr-21,23-abr-21,04,2021,1250
sá.-24-abr-21,24-abr-21,04,2021,1250
do.-25-abr-21,25-abr-21,04,2021,1250
lu.-26-abr-21,26-abr-21,04,2021,1310
ma.-27-abr-21,27-abr-21,04,2021,1340
mi.-28-abr-21,28-abr-21,04,2021,1332
ju.-29-abr-21,29-abr-21,04,2021,1317
vi.-30-abr-21,30-abr-21,04,2021,1319
sá.-01-may-21,01-may-21,05,2021,1319
do.-02-may-21,02-may-21,05,2021,1319
lu.-03-may-21,03-may-21,05,2021,1330
ma.-04-may-21,04-may-21,05,2021,1340
mi.-05-may-21,05-may-21,05,2021,1422
ju.-06-may-21,06-may-21,05,2021,1440
vi.-07-may-21,07-may-21,05,2021,1409
sá.-08-may-21,08-may-21,05,2021,1409
do.-09-may-21,09-may-21,05,2021,1409
lu.-10-may-21,10-may-21,05,2021,1355
ma.-11-may-21,11-may-21,05,2021,1372
mi.-12-may-21,12-may-21,05,2021,1360
ju.-13-may-21,13-may-21,05,2021,1350
vi.-14-may-21,14-may-21,05,2021,1328
sá.-15-may-21,15-may-21,05,2021,1328
do.-16-may-21,16-may-21,05,2021,1328
lu.-17-may-21,17-may-21,05,2021,1334
ma.-18-may-21,18-may-21,05,2021,1378
mi.-19-may-21,19-may-21,05,2021,1374
ju.-20-may-21,20-may-21,05,2021,1387
vi.-21-may-21,21-may-21,05,2021,1390
sá.-22-may-21,22-may-21,05,2021,1390
do.-23-may-21,23-may-21,05,2021,1390
lu.-24-may-21,24-may-21,05,2021,1378
ma.-25-may-21,25-may-21,05,2021,1391
mi.-26-may-21,26-may-21,05,2021,1432
ju.-27-may-21,27-may-21,05,2021,1422
vi.-28-may-21,28-may-21,05,2021,1470
sá.-29-may-21,29-may-21,05,2021,1470
do.-30-may-21,30-may-21,05,2021,1470
lu.-31-may-21,31-may-21,05,2021,1470
ma.-01-jun-21,01-jun-21,06,2021,1443
mi.-02-jun-21,02-jun-21,06,2021,1440
ju.-03-jun-21,03-jun-21,06,2021,1417
vi.-04-jun-21,04-jun-21,06,2021,1425
sá.-05-jun-21,05-jun-21,06,2021,1425
do.-06-jun-21,06-jun-21,06,2021,1425
lu.-07-jun-21,07-jun-21,06,2021,1415
ma.-08-jun-21,08-jun-21,06,2021,1392
mi.-09-jun-21,09-jun-21,06,2021,1390
ju.-10-jun-21,10-jun-21,06,2021,1405
vi.-11-jun-21,11-jun-21,06,2021,1415
sá.-12-jun-21,12-jun-21,06,2021,1415
do.-13-jun-21,13-jun-21,06,2021,1415
lu.-14-jun-21,14-jun-21,06,2021,1390
ma.-15-jun-21,15-jun-21,06,2021,1387
mi.-16-jun-21,16-jun-21,06,2021,1396
ju.-17-jun-21,17-jun-21,06,2021,1390
vi.-18-jun-21,18-jun-21,06,2021,1408
sá.-19-jun-21,19-jun-21,06,2021,1408
do.-20-jun-21,20-jun-21,06,2021,1408
lu.-21-jun-21,21-jun-21,06,2021,1420
ma.-22-jun-21,22-jun-21,06,2021,1415
mi.-23-jun-21,23-jun-21,06,2021,1430
ju.-24-jun-21,24-jun-21,06,2021,1420
vi.-25-jun-21,25-jun-21,06,2021,1445
sá.-26-jun-21,26-jun-21,06,2021,1445
do.-27-jun-21,27-jun-21,06,2021,1445
lu.-28-jun-21,28-jun-21,06,2021,1465
ma.-29-jun-21,29-jun-21,06,2021,1470
mi.-30-jun-21,30-jun-21,06,2021,1460
ju.-01-jul-21,01-jul-21,07,2021,1445
vi.-02-jul-21,02-jul-21,07,2021,1402
sá.-03-jul-21,03-jul-21,07,2021,1402
do.-04-jul-21,04-jul-21,07,2021,1402
lu.-05-jul-21,05-jul-21,07,2021,1402
ma.-06-jul-21,06-jul-21,07,2021,1380
mi.-07-jul-21,07-jul-21,07,2021,1415
ju.-08-jul-21,08-jul-21,07,2021,1437
vi.-09-jul-21,09-jul-21,07,2021,1430
sá.-10-jul-21,10-jul-21,07,2021,1430
do.-11-jul-21,11-jul-21,07,2021,1430
lu.-12-jul-21,12-jul-21,07,2021,1446
ma.-13-jul-21,13-jul-21,07,2021,1434
mi.-14-jul-21,14-jul-21,07,2021,1457
ju.-15-jul-21,15-jul-21,07,2021,1470
vi.-16-jul-21,16-jul-21,07,2021,1513
sá.-17-jul-21,17-jul-21,07,2021,1513
do.-18-jul-21,18-jul-21,07,2021,1513
lu.-19-jul-21,19-jul-21,07,2021,1483
ma.-20-jul-21,20-jul-21,07,2021,1565
mi.-21-jul-21,21-jul-21,07,2021,1645
ju.-22-jul-21,22-jul-21,07,2021,1790
vi.-23-jul-21,23-jul-21,07,2021,1760
sá.-24-jul-21,24-jul-21,07,2021,1760
do.-25-jul-21,25-jul-21,07,2021,1760
lu.-26-jul-21,26-jul-21,07,2021,1905
ma.-27-jul-21,27-jul-21,07,2021,1870
mi.-28-jul-21,28-jul-21,07,2021,1830
